     0.00000    -6.58934
     0.12245    -6.45459
     0.24491    -6.09726
     0.36736    -5.60004
     0.48981    -5.12470
     0.61227    -4.88124
     0.73472    -4.82708
     0.85717    -4.88218
     0.97962    -5.14718
     1.10208    -5.64231
     1.22453    -6.14941
     1.34698    -6.52549
     1.46944    -6.68495
     1.59189    -6.59896
     1.71434    -6.32551
     1.83680    -5.98173
     1.95925    -5.79878
     2.08170    -5.77226
     2.20416    -5.81154
     2.32661    -5.91118
     2.44906    -6.15447
     2.57152    -6.50861
     2.69397    -6.74140
     2.81642    -6.74894
     2.93887    -6.46925
     3.06133    -5.89442
     3.18378    -5.04973
     3.30623    -3.99236
     3.42869    -2.79208
     3.55114    -1.52754
     3.67359    -0.27566
     3.79605     0.79107
     3.91850     1.54801
     4.04095     2.11509
     4.16341     2.54518
     4.28586     2.86638
     4.40831     3.10776
     4.53077     3.28855
     4.65322     3.42394
     4.77567     3.52520
     4.89812     3.60125
     5.02058     3.65848
     5.14303     3.70115
     5.26548     3.73308
     5.38794     3.75713
     5.51039     3.77558
     5.63284     3.78931
     5.75530     3.79967
     5.87775     3.80749
     6.00020     3.81381
     6.12266     3.81847
     6.24511     3.82207
     6.36756     3.82478
     6.49002     3.82726
     6.61247     3.82900
     6.73492     3.83039
     6.85737     3.83137
     6.97983     3.83253
     7.10228     3.83325
     7.22473     3.83383
     7.34719     3.83409
     7.46964     3.83465
     7.59209     3.83487
     7.71455     3.83503
     7.83700     3.83487
     7.95945     3.83503
     8.08191     3.83487
     8.20436     3.83465
     8.32681     3.83409
     8.44927     3.83383
     8.57172     3.83325
     8.69417     3.83253
     8.81662     3.83137
     8.93908     3.83039
     9.06153     3.82900
     9.18398     3.82726
     9.30644     3.82478
     9.42889     3.82207
     9.55134     3.81847
     9.67380     3.81381
     9.79625     3.80749
     9.91870     3.79967
    10.04116     3.78931
    10.16361     3.77558
    10.28606     3.75713
    10.40852     3.73308
    10.53097     3.70115
    10.65342     3.65848
    10.77587     3.60125
    10.89833     3.52520
    11.02078     3.42394
    11.14323     3.28855
    11.26569     3.10776
    11.38814     2.86638
    11.51059     2.54518
    11.63305     2.11509
    11.75550     1.54801
    11.87795     0.79107
    12.00041    -0.27566
    12.12286    -1.52754
    12.24531    -2.79208
    12.36777    -3.99236
    12.49022    -5.04973
    12.61267    -5.89442
    12.73512    -6.46925
    12.85758    -6.74894
    12.98003    -6.74140
    13.10248    -6.50861
    13.22494    -6.15447
    13.34739    -5.91118
    13.46984    -5.81154
    13.59230    -5.77226
    13.71475    -5.79878
    13.83720    -5.98173
    13.95966    -6.32551
    14.08211    -6.59896
    14.20456    -6.68495
    14.32702    -6.52549
    14.44947    -6.14941
    14.57192    -5.64231
    14.69437    -5.14718
    14.81683    -4.88218
    14.93928    -4.82708
    15.06173    -4.88124
    15.18419    -5.12470
    15.30664    -5.60004
    15.42909    -6.09726
    15.55155    -6.45459
