 -11.00000  0.6722E-25  0.6711E-25  0.1108E-27  0.1150E-27
 -10.94571  0.1224E-21  0.1220E-21  0.2019E-24  0.3894E-24
 -10.89143  0.1238E-18  0.1231E-18  0.2047E-21  0.7369E-21
 -10.83714  0.6980E-16  0.6902E-16  0.1157E-18  0.7801E-18
 -10.78286  0.2198E-13  0.2152E-13  0.3656E-16  0.4630E-15
 -10.72857  0.3894E-11  0.3739E-11  0.6504E-14  0.1544E-12
 -10.67429  0.3923E-09  0.3631E-09  0.6580E-12  0.2905E-10
 -10.62000  0.2292E-07  0.1982E-07  0.3849E-10  0.3093E-08
 -10.56571  0.8013E-06  0.6132E-06  0.1335E-08  0.1875E-06
 -10.51143  0.1745E-04  0.1091E-04  0.2839E-07  0.6528E-05
 -10.45714  0.2461E-03  0.1138E-03  0.3852E-06  0.1320E-03
 -10.40286  0.2303E-02  0.7183E-03  0.3461E-05  0.1582E-02
 -10.34857  0.1447E-01  0.2873E-02  0.2134E-04  0.1157E-01
 -10.29429  0.6214E-01  0.7852E-02  0.9416E-04  0.5418E-01
 -10.24000  0.1899E+00  0.1656E-01  0.3142E-03  0.1731E+00
 -10.18571  0.4362E+00  0.3043E-01  0.8408E-03  0.4049E+00
 -10.13143  0.7927E+00  0.5017E-01  0.1881E-02  0.7407E+00
 -10.07714  0.1201E+01  0.7303E-01  0.3617E-02  0.1125E+01
 -10.02286  0.1611E+01  0.9647E-01  0.6147E-02  0.1508E+01
  -9.96857  0.2025E+01  0.1199E+00  0.9541E-02  0.1896E+01
  -9.91429  0.2485E+01  0.1441E+00  0.1401E-01  0.2327E+01
  -9.86000  0.3000E+01  0.1719E+00  0.1968E-01  0.2808E+01
  -9.80571  0.3468E+01  0.2016E+00  0.2584E-01  0.3241E+01
  -9.75143  0.3738E+01  0.2226E+00  0.3111E-01  0.3484E+01
  -9.69714  0.3772E+01  0.2261E+00  0.3478E-01  0.3511E+01
  -9.64286  0.3670E+01  0.2158E+00  0.3748E-01  0.3417E+01
  -9.58857  0.3519E+01  0.1959E+00  0.3958E-01  0.3283E+01
  -9.53429  0.3306E+01  0.1659E+00  0.4028E-01  0.3100E+01
  -9.48000  0.3007E+01  0.1319E+00  0.3923E-01  0.2836E+01
  -9.42571  0.2728E+01  0.1034E+00  0.3811E-01  0.2587E+01
  -9.37143  0.2682E+01  0.8665E-01  0.3939E-01  0.2556E+01
  -9.31714  0.3002E+01  0.8478E-01  0.4389E-01  0.2874E+01
  -9.26286  0.3625E+01  0.9353E-01  0.4974E-01  0.3482E+01
  -9.20857  0.4185E+01  0.1011E+00  0.5199E-01  0.4033E+01
  -9.15429  0.4256E+01  0.9868E-01  0.4662E-01  0.4111E+01
  -9.10000  0.3902E+01  0.8713E-01  0.3698E-01  0.3778E+01
  -9.04571  0.3544E+01  0.7239E-01  0.2963E-01  0.3442E+01
  -8.99143  0.3388E+01  0.6100E-01  0.2676E-01  0.3301E+01
  -8.93714  0.3394E+01  0.5693E-01  0.2752E-01  0.3310E+01
  -8.88286  0.3547E+01  0.6093E-01  0.3192E-01  0.3454E+01
  -8.82857  0.3811E+01  0.7051E-01  0.3906E-01  0.3701E+01
  -8.77429  0.3951E+01  0.7900E-01  0.4511E-01  0.3827E+01
  -8.72000  0.3819E+01  0.8124E-01  0.4787E-01  0.3690E+01
  -8.66571  0.3538E+01  0.7768E-01  0.4879E-01  0.3411E+01
  -8.61143  0.3225E+01  0.7176E-01  0.4820E-01  0.3105E+01
  -8.55714  0.2938E+01  0.6721E-01  0.4604E-01  0.2825E+01
  -8.50286  0.2851E+01  0.6617E-01  0.4551E-01  0.2739E+01
  -8.44857  0.3120E+01  0.6746E-01  0.4908E-01  0.3004E+01
  -8.39429  0.3595E+01  0.6857E-01  0.5346E-01  0.3473E+01
  -8.34000  0.3928E+01  0.6790E-01  0.5378E-01  0.3806E+01
  -8.28571  0.4013E+01  0.6462E-01  0.5005E-01  0.3899E+01
  -8.23143  0.4007E+01  0.5963E-01  0.4555E-01  0.3901E+01
  -8.17714  0.3997E+01  0.5538E-01  0.4195E-01  0.3899E+01
  -8.12286  0.3886E+01  0.5190E-01  0.3847E-01  0.3796E+01
  -8.06857  0.3643E+01  0.4764E-01  0.3464E-01  0.3560E+01
  -8.01429  0.3410E+01  0.4375E-01  0.3136E-01  0.3335E+01
  -7.96000  0.3269E+01  0.4266E-01  0.2908E-01  0.3197E+01
  -7.90571  0.3201E+01  0.4302E-01  0.2699E-01  0.3131E+01
  -7.85143  0.3174E+01  0.3985E-01  0.2418E-01  0.3110E+01
  -7.79714  0.3195E+01  0.3493E-01  0.2129E-01  0.3139E+01
  -7.74286  0.3350E+01  0.3582E-01  0.1979E-01  0.3294E+01
  -7.68857  0.3683E+01  0.4060E-01  0.1899E-01  0.3624E+01
  -7.63429  0.4148E+01  0.3983E-01  0.1693E-01  0.4091E+01
  -7.58000  0.4514E+01  0.3365E-01  0.1379E-01  0.4466E+01
  -7.52571  0.4386E+01  0.3060E-01  0.1141E-01  0.4344E+01
  -7.47143  0.3652E+01  0.3555E-01  0.1095E-01  0.3605E+01
  -7.41714  0.2644E+01  0.4477E-01  0.1176E-01  0.2588E+01
  -7.36286  0.1685E+01  0.4869E-01  0.1189E-01  0.1624E+01
  -7.30857  0.8935E+00  0.4351E-01  0.1041E-01  0.8396E+00
  -7.25429  0.3728E+00  0.3489E-01  0.8355E-02  0.3295E+00
  -7.20000  0.1537E+00  0.3310E-01  0.7988E-02  0.1126E+00
  -7.14571  0.1224E+00  0.4190E-01  0.1024E-01  0.7025E-01
  -7.09143  0.1383E+00  0.5104E-01  0.1266E-01  0.7465E-01
  -7.03714  0.1336E+00  0.5108E-01  0.1292E-01  0.6961E-01
  -6.98286  0.1138E+00  0.4624E-01  0.1201E-01  0.5555E-01
  -6.92857  0.1014E+00  0.4376E-01  0.1167E-01  0.4591E-01
  -6.87429  0.1005E+00  0.4414E-01  0.1194E-01  0.4444E-01
  -6.82000  0.1092E+00  0.4653E-01  0.1262E-01  0.4997E-01
  -6.76571  0.1256E+00  0.5210E-01  0.1424E-01  0.5928E-01
  -6.71143  0.1368E+00  0.5717E-01  0.1592E-01  0.6374E-01
  -6.65714  0.1324E+00  0.5693E-01  0.1621E-01  0.5931E-01
  -6.60286  0.1152E+00  0.5087E-01  0.1478E-01  0.4961E-01
  -6.54857  0.9456E-01  0.4252E-01  0.1262E-01  0.3942E-01
  -6.49429  0.8867E-01  0.4036E-01  0.1219E-01  0.3610E-01
  -6.44000  0.1102E+00  0.5011E-01  0.1524E-01  0.4485E-01
  -6.38571  0.1402E+00  0.6344E-01  0.1942E-01  0.5733E-01
  -6.33143  0.1486E+00  0.6735E-01  0.2082E-01  0.6038E-01
  -6.27714  0.1341E+00  0.6130E-01  0.1921E-01  0.5357E-01
  -6.22286  0.1163E+00  0.5396E-01  0.1728E-01  0.4504E-01
  -6.16857  0.1093E+00  0.5170E-01  0.1701E-01  0.4058E-01
  -6.11429  0.1121E+00  0.5358E-01  0.1794E-01  0.4055E-01
  -6.06000  0.1144E+00  0.5434E-01  0.1826E-01  0.4185E-01
  -6.00571  0.1166E+00  0.5430E-01  0.1814E-01  0.4417E-01
  -5.95143  0.1273E+00  0.5880E-01  0.1976E-01  0.4875E-01
  -5.89714  0.1408E+00  0.6582E-01  0.2260E-01  0.5237E-01
  -5.84286  0.1411E+00  0.6707E-01  0.2344E-01  0.5064E-01
  -5.78857  0.1263E+00  0.6083E-01  0.2155E-01  0.4389E-01
  -5.73429  0.1127E+00  0.5506E-01  0.2002E-01  0.3759E-01
  -5.68000  0.1113E+00  0.5485E-01  0.2055E-01  0.3583E-01
  -5.62571  0.1213E+00  0.5954E-01  0.2246E-01  0.3931E-01
  -5.57143  0.1408E+00  0.6833E-01  0.2549E-01  0.4691E-01
  -5.51714  0.1532E+00  0.7399E-01  0.2743E-01  0.5180E-01
  -5.46286  0.1459E+00  0.7040E-01  0.2622E-01  0.4928E-01
  -5.40857  0.1297E+00  0.6263E-01  0.2368E-01  0.4342E-01
  -5.35429  0.1205E+00  0.5842E-01  0.2271E-01  0.3935E-01
  -5.30000  0.1215E+00  0.5947E-01  0.2372E-01  0.3831E-01
  -5.24571  0.1255E+00  0.6183E-01  0.2511E-01  0.3851E-01
  -5.19143  0.1260E+00  0.6215E-01  0.2553E-01  0.3828E-01
  -5.13714  0.1276E+00  0.6287E-01  0.2574E-01  0.3898E-01
  -5.08286  0.1404E+00  0.6915E-01  0.2819E-01  0.4303E-01
  -5.02857  0.1564E+00  0.7716E-01  0.3175E-01  0.4754E-01
  -4.97429  0.1587E+00  0.7838E-01  0.3263E-01  0.4767E-01
  -4.92000  0.1471E+00  0.7282E-01  0.3054E-01  0.4368E-01
  -4.86571  0.1339E+00  0.6651E-01  0.2838E-01  0.3896E-01
  -4.81143  0.1277E+00  0.6349E-01  0.2802E-01  0.3617E-01
  -4.75714  0.1266E+00  0.6273E-01  0.2847E-01  0.3538E-01
  -4.70286  0.1311E+00  0.6477E-01  0.2936E-01  0.3690E-01
  -4.64857  0.1465E+00  0.7247E-01  0.3200E-01  0.4198E-01
  -4.59429  0.1557E+00  0.7709E-01  0.3334E-01  0.4520E-01
  -4.54000  0.1469E+00  0.7269E-01  0.3149E-01  0.4274E-01
  -4.48571  0.1398E+00  0.6906E-01  0.3075E-01  0.3995E-01
  -4.43143  0.1442E+00  0.7139E-01  0.3312E-01  0.3968E-01
  -4.37714  0.1500E+00  0.7460E-01  0.3572E-01  0.3969E-01
  -4.32286  0.1478E+00  0.7381E-01  0.3586E-01  0.3816E-01
  -4.26857  0.1426E+00  0.7123E-01  0.3483E-01  0.3654E-01
  -4.21429  0.1444E+00  0.7202E-01  0.3516E-01  0.3730E-01
  -4.16000  0.1528E+00  0.7616E-01  0.3672E-01  0.3999E-01
  -4.10571  0.1581E+00  0.7879E-01  0.3750E-01  0.4179E-01
  -4.05143  0.1571E+00  0.7827E-01  0.3710E-01  0.4173E-01
  -3.99714  0.1576E+00  0.7844E-01  0.3762E-01  0.4152E-01
  -3.94286  0.1600E+00  0.7958E-01  0.3914E-01  0.4123E-01
  -3.88857  0.1549E+00  0.7697E-01  0.3877E-01  0.3918E-01
  -3.83429  0.1428E+00  0.7065E-01  0.3621E-01  0.3588E-01
  -3.78000  0.1353E+00  0.6662E-01  0.3474E-01  0.3389E-01
  -3.72571  0.1399E+00  0.6895E-01  0.3632E-01  0.3458E-01
  -3.67143  0.1545E+00  0.7683E-01  0.3983E-01  0.3779E-01
  -3.61714  0.1675E+00  0.8409E-01  0.4249E-01  0.4093E-01
  -3.56286  0.1699E+00  0.8539E-01  0.4317E-01  0.4130E-01
  -3.50857  0.1711E+00  0.8546E-01  0.4459E-01  0.4112E-01
  -3.45429  0.1747E+00  0.8658E-01  0.4678E-01  0.4141E-01
  -3.40000  0.1703E+00  0.8400E-01  0.4654E-01  0.3977E-01
  -3.34571  0.1611E+00  0.7947E-01  0.4440E-01  0.3727E-01
  -3.29143  0.1514E+00  0.7501E-01  0.4135E-01  0.3507E-01
  -3.23714  0.1470E+00  0.7311E-01  0.3978E-01  0.3413E-01
  -3.18286  0.1594E+00  0.7921E-01  0.4321E-01  0.3692E-01
  -3.12857  0.1746E+00  0.8686E-01  0.4717E-01  0.4056E-01
  -3.07429  0.1699E+00  0.8478E-01  0.4542E-01  0.3966E-01
  -3.02000  0.1585E+00  0.7926E-01  0.4232E-01  0.3687E-01
  -2.96571  0.1642E+00  0.8191E-01  0.4466E-01  0.3758E-01
  -2.91143  0.1771E+00  0.8780E-01  0.4956E-01  0.3963E-01
  -2.85714  0.1806E+00  0.8904E-01  0.5188E-01  0.3960E-01
  -2.80286  0.1746E+00  0.8587E-01  0.5094E-01  0.3778E-01
  -2.74857  0.1666E+00  0.8176E-01  0.4898E-01  0.3579E-01
  -2.69429  0.1625E+00  0.7977E-01  0.4794E-01  0.3480E-01
  -2.64000  0.1646E+00  0.8133E-01  0.4822E-01  0.3502E-01
  -2.58571  0.1768E+00  0.8828E-01  0.5114E-01  0.3742E-01
  -2.53143  0.1906E+00  0.9536E-01  0.5495E-01  0.4030E-01
  -2.47714  0.1944E+00  0.9673E-01  0.5654E-01  0.4117E-01
  -2.42286  0.1930E+00  0.9555E-01  0.5661E-01  0.4082E-01
  -2.36857  0.1853E+00  0.9134E-01  0.5518E-01  0.3884E-01
  -2.31429  0.1709E+00  0.8369E-01  0.5185E-01  0.3538E-01
  -2.26000  0.1646E+00  0.8091E-01  0.4962E-01  0.3406E-01
  -2.20571  0.1648E+00  0.8177E-01  0.4886E-01  0.3414E-01
  -2.15143  0.1666E+00  0.8246E-01  0.5010E-01  0.3404E-01
  -2.09714  0.1833E+00  0.8975E-01  0.5681E-01  0.3676E-01
  -2.04286  0.2065E+00  0.1005E+00  0.6516E-01  0.4080E-01
  -1.98857  0.2089E+00  0.1014E+00  0.6698E-01  0.4048E-01
  -1.93429  0.1928E+00  0.9375E-01  0.6242E-01  0.3658E-01
  -1.88000  0.1812E+00  0.8944E-01  0.5743E-01  0.3432E-01
  -1.82571  0.1860E+00  0.9280E-01  0.5759E-01  0.3554E-01
  -1.77143  0.2018E+00  0.1001E+00  0.6303E-01  0.3867E-01
  -1.71714  0.2069E+00  0.1020E+00  0.6508E-01  0.3981E-01
  -1.66286  0.1898E+00  0.9378E-01  0.5931E-01  0.3670E-01
  -1.60857  0.1704E+00  0.8515E-01  0.5252E-01  0.3274E-01
  -1.55429  0.1678E+00  0.8583E-01  0.5031E-01  0.3168E-01
  -1.50000  0.1832E+00  0.9628E-01  0.5256E-01  0.3441E-01
  -1.44571  0.2032E+00  0.1085E+00  0.5598E-01  0.3863E-01
  -1.39143  0.2114E+00  0.1138E+00  0.5684E-01  0.4071E-01
  -1.33714  0.2053E+00  0.1110E+00  0.5482E-01  0.3953E-01
  -1.28286  0.1902E+00  0.1030E+00  0.5097E-01  0.3628E-01
  -1.22857  0.1844E+00  0.1009E+00  0.4857E-01  0.3504E-01
  -1.17429  0.2043E+00  0.1142E+00  0.5097E-01  0.3913E-01
  -1.12000  0.2332E+00  0.1331E+00  0.5509E-01  0.4506E-01
  -1.06571  0.2491E+00  0.1444E+00  0.5656E-01  0.4815E-01
  -1.01143  0.2558E+00  0.1499E+00  0.5732E-01  0.4863E-01
  -0.95714  0.2586E+00  0.1513E+00  0.5963E-01  0.4769E-01
  -0.90286  0.2481E+00  0.1442E+00  0.5923E-01  0.4464E-01
  -0.84857  0.2289E+00  0.1341E+00  0.5408E-01  0.4080E-01
  -0.79429  0.2221E+00  0.1321E+00  0.5060E-01  0.3940E-01
  -0.74000  0.2327E+00  0.1383E+00  0.5361E-01  0.4080E-01
  -0.68571  0.2431E+00  0.1428E+00  0.5806E-01  0.4221E-01
  -0.63143  0.2348E+00  0.1361E+00  0.5820E-01  0.4053E-01
  -0.57714  0.2206E+00  0.1252E+00  0.5820E-01  0.3722E-01
  -0.52286  0.2297E+00  0.1274E+00  0.6526E-01  0.3703E-01
  -0.46857  0.2520E+00  0.1382E+00  0.7470E-01  0.3912E-01
  -0.41429  0.2518E+00  0.1395E+00  0.7414E-01  0.3821E-01
  -0.36000  0.2309E+00  0.1316E+00  0.6492E-01  0.3444E-01
  -0.30571  0.2135E+00  0.1229E+00  0.5917E-01  0.3148E-01
  -0.25143  0.2038E+00  0.1129E+00  0.6067E-01  0.3025E-01
  -0.19714  0.2027E+00  0.1072E+00  0.6485E-01  0.3063E-01
  -0.14286  0.2170E+00  0.1155E+00  0.6867E-01  0.3282E-01
  -0.08857  0.2376E+00  0.1302E+00  0.7222E-01  0.3525E-01
  -0.03429  0.2406E+00  0.1307E+00  0.7492E-01  0.3495E-01
   0.02000  0.2171E+00  0.1120E+00  0.7399E-01  0.3116E-01
   0.07429  0.1934E+00  0.9457E-01  0.7114E-01  0.2776E-01
   0.12857  0.1983E+00  0.9951E-01  0.7041E-01  0.2842E-01
   0.18286  0.2164E+00  0.1168E+00  0.6901E-01  0.3055E-01
   0.23714  0.2129E+00  0.1187E+00  0.6456E-01  0.2965E-01
   0.29143  0.1901E+00  0.1040E+00  0.5978E-01  0.2631E-01
   0.34571  0.1809E+00  0.9639E-01  0.5956E-01  0.2502E-01
   0.40000  0.1922E+00  0.1005E+00  0.6495E-01  0.2676E-01
   0.45429  0.1974E+00  0.9874E-01  0.7062E-01  0.2805E-01
   0.50857  0.1863E+00  0.8601E-01  0.7296E-01  0.2734E-01
   0.56286  0.1765E+00  0.7720E-01  0.7285E-01  0.2646E-01
   0.61714  0.1805E+00  0.8284E-01  0.7127E-01  0.2639E-01
   0.67143  0.1925E+00  0.9447E-01  0.7106E-01  0.2697E-01
   0.72571  0.2031E+00  0.9964E-01  0.7507E-01  0.2838E-01
   0.78000  0.2008E+00  0.9574E-01  0.7640E-01  0.2866E-01
   0.83429  0.1780E+00  0.8538E-01  0.6720E-01  0.2543E-01
   0.88857  0.1527E+00  0.7685E-01  0.5454E-01  0.2130E-01
   0.94286  0.1465E+00  0.7654E-01  0.4979E-01  0.2011E-01
   0.99714  0.1563E+00  0.7892E-01  0.5523E-01  0.2219E-01
   1.05143  0.1741E+00  0.7919E-01  0.6861E-01  0.2632E-01
   1.10571  0.1878E+00  0.7673E-01  0.8158E-01  0.2955E-01
   1.16000  0.1771E+00  0.6777E-01  0.8120E-01  0.2821E-01
   1.21429  0.1481E+00  0.5248E-01  0.7140E-01  0.2424E-01
   1.26857  0.1260E+00  0.3807E-01  0.6602E-01  0.2198E-01
   1.32286  0.1141E+00  0.2948E-01  0.6390E-01  0.2076E-01
   1.37714  0.1128E+00  0.3077E-01  0.6211E-01  0.1995E-01
   1.43143  0.1432E+00  0.5040E-01  0.6970E-01  0.2312E-01
   1.48571  0.2184E+00  0.9390E-01  0.9150E-01  0.3302E-01
   1.54000  0.3051E+00  0.1452E+00  0.1145E+00  0.4546E-01
   1.59429  0.3304E+00  0.1623E+00  0.1184E+00  0.4973E-01
   1.64857  0.2771E+00  0.1272E+00  0.1072E+00  0.4277E-01
   1.70286  0.2231E+00  0.8059E-01  0.1070E+00  0.3557E-01
   1.75714  0.2109E+00  0.5792E-01  0.1190E+00  0.3406E-01
   1.81143  0.2063E+00  0.5038E-01  0.1222E+00  0.3373E-01
   1.86571  0.1972E+00  0.4549E-01  0.1184E+00  0.3326E-01
   1.92000  0.1948E+00  0.4370E-01  0.1177E+00  0.3336E-01
   1.97429  0.1931E+00  0.4508E-01  0.1156E+00  0.3235E-01
   2.02857  0.1973E+00  0.4823E-01  0.1170E+00  0.3203E-01
   2.08286  0.2087E+00  0.5080E-01  0.1244E+00  0.3346E-01
   2.13714  0.2128E+00  0.5276E-01  0.1264E+00  0.3372E-01
   2.19143  0.2213E+00  0.6133E-01  0.1260E+00  0.3404E-01
   2.24571  0.2553E+00  0.8358E-01  0.1339E+00  0.3781E-01
   2.30000  0.3078E+00  0.1167E+00  0.1470E+00  0.4412E-01
   2.35429  0.3376E+00  0.1388E+00  0.1515E+00  0.4725E-01
   2.40857  0.3097E+00  0.1264E+00  0.1401E+00  0.4313E-01
   2.46286  0.2581E+00  0.9358E-01  0.1276E+00  0.3701E-01
   2.51714  0.2327E+00  0.6965E-01  0.1280E+00  0.3510E-01
   2.57143  0.2207E+00  0.5806E-01  0.1285E+00  0.3417E-01
   2.62571  0.2007E+00  0.5200E-01  0.1180E+00  0.3067E-01
   2.68000  0.1883E+00  0.5164E-01  0.1085E+00  0.2824E-01
   2.73429  0.1912E+00  0.5491E-01  0.1071E+00  0.2922E-01
   2.78857  0.1977E+00  0.5842E-01  0.1082E+00  0.3107E-01
   2.84286  0.1955E+00  0.5931E-01  0.1055E+00  0.3065E-01
   2.89714  0.1837E+00  0.5646E-01  0.9923E-01  0.2808E-01
   2.95143  0.1788E+00  0.5436E-01  0.9803E-01  0.2650E-01
   3.00571  0.1877E+00  0.5546E-01  0.1047E+00  0.2758E-01
   3.06000  0.2025E+00  0.5977E-01  0.1129E+00  0.2993E-01
