  -9.00000  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  -8.92857  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  -8.85714  0.2075E-26  0.2064E-26  0.1041E-28  0.0000E+00
  -8.78571  0.5553E-22  0.5525E-22  0.2786E-24  0.0000E+00
  -8.71429  0.5358E-18  0.5331E-18  0.2688E-20  0.0000E+00
  -8.64286  0.1863E-14  0.1854E-14  0.9347E-17  0.0000E+00
  -8.57143  0.2336E-11  0.2324E-11  0.1172E-13  0.0000E+00
  -8.50000  0.1055E-08  0.1050E-08  0.5296E-11  0.0000E+00
  -8.42857  0.1720E-06  0.1711E-06  0.8637E-09  0.2975E-27
  -8.35714  0.1011E-04  0.1006E-04  0.5101E-07  0.6052E-23
  -8.28571  0.2159E-03  0.2148E-03  0.1108E-05  0.4437E-19
  -8.21429  0.1712E-02  0.1702E-02  0.9435E-05  0.1173E-15
  -8.14286  0.5529E-02  0.5488E-02  0.3889E-04  0.1117E-12
  -8.07143  0.9882E-02  0.9760E-02  0.1155E-03  0.3837E-10
  -8.00000  0.1604E-01  0.1573E-01  0.3025E-03  0.4752E-08
  -7.92857  0.2300E-01  0.2245E-01  0.5360E-03  0.2124E-06
  -7.85714  0.1948E-01  0.1896E-01  0.5187E-03  0.3447E-05
  -7.78571  0.1777E-01  0.1707E-01  0.6825E-03  0.2075E-04
  -7.71429  0.3072E-01  0.2929E-01  0.1386E-02  0.5058E-04
  -7.64286  0.3770E-01  0.3575E-01  0.1852E-02  0.6701E-04
  -7.57143  0.3591E-01  0.3382E-01  0.1966E-02  0.7976E-04
  -7.50000  0.2937E-01  0.2749E-01  0.1751E-02  0.8591E-04
  -7.42857  0.2159E-01  0.2000E-01  0.1473E-02  0.9012E-04
  -7.35714  0.3412E-01  0.3121E-01  0.2717E-02  0.1969E-03
  -7.28571  0.5199E-01  0.4736E-01  0.4299E-02  0.3348E-03
  -7.21429  0.5216E-01  0.4720E-01  0.4580E-02  0.4059E-03
  -7.14286  0.5314E-01  0.4769E-01  0.5018E-02  0.4933E-03
  -7.07143  0.4223E-01  0.3772E-01  0.4142E-02  0.4246E-03
  -7.00000  0.2705E-01  0.2386E-01  0.2871E-02  0.3288E-03
  -6.92857  0.3572E-01  0.3105E-01  0.4130E-02  0.5159E-03
  -6.85714  0.5237E-01  0.4518E-01  0.6361E-02  0.8264E-03
  -6.78571  0.7210E-01  0.6172E-01  0.9132E-02  0.1272E-02
  -6.71429  0.7252E-01  0.6178E-01  0.9378E-02  0.1378E-02
  -6.64286  0.4817E-01  0.4067E-01  0.6473E-02  0.1044E-02
  -6.57143  0.5317E-01  0.4415E-01  0.7633E-02  0.1398E-02
  -6.50000  0.6934E-01  0.5715E-01  0.1023E-01  0.1940E-02
  -6.42857  0.6185E-01  0.5063E-01  0.9397E-02  0.1784E-02
  -6.35714  0.4228E-01  0.3429E-01  0.6736E-02  0.1262E-02
  -6.28571  0.4326E-01  0.3439E-01  0.7322E-02  0.1571E-02
  -6.21429  0.8120E-01  0.6390E-01  0.1407E-01  0.3268E-02
  -6.14286  0.9715E-01  0.7609E-01  0.1703E-01  0.4060E-02
  -6.07143  0.8694E-01  0.6732E-01  0.1558E-01  0.4047E-02
  -6.00000  0.7705E-01  0.5907E-01  0.1405E-01  0.3933E-02
  -5.92857  0.5509E-01  0.4169E-01  0.1036E-01  0.3050E-02
  -5.85714  0.6638E-01  0.4923E-01  0.1306E-01  0.4117E-02
  -5.78571  0.9228E-01  0.6768E-01  0.1849E-01  0.6167E-02
  -5.71429  0.9945E-01  0.7217E-01  0.2023E-01  0.7090E-02
  -5.64286  0.7523E-01  0.5416E-01  0.1551E-01  0.5549E-02
  -5.57143  0.5293E-01  0.3746E-01  0.1136E-01  0.4109E-02
  -5.50000  0.8524E-01  0.5918E-01  0.1880E-01  0.7277E-02
  -5.42857  0.1249E+00  0.8588E-01  0.2746E-01  0.1157E-01
  -5.35714  0.1160E+00  0.7897E-01  0.2548E-01  0.1149E-01
  -5.28571  0.9228E-01  0.6162E-01  0.2052E-01  0.1012E-01
  -5.21429  0.1008E+00  0.6582E-01  0.2293E-01  0.1203E-01
  -5.14286  0.1068E+00  0.6886E-01  0.2504E-01  0.1296E-01
  -5.07143  0.1160E+00  0.7351E-01  0.2780E-01  0.1482E-01
  -5.00000  0.1160E+00  0.7217E-01  0.2761E-01  0.1641E-01
  -4.92857  0.1014E+00  0.6138E-01  0.2348E-01  0.1664E-01
  -4.85714  0.9236E-01  0.5489E-01  0.2151E-01  0.1599E-01
  -4.78571  0.9876E-01  0.5823E-01  0.2440E-01  0.1615E-01
  -4.71429  0.1333E+00  0.7740E-01  0.3346E-01  0.2246E-01
  -4.64286  0.1623E+00  0.9163E-01  0.3980E-01  0.3084E-01
  -4.57143  0.1708E+00  0.9424E-01  0.4182E-01  0.3464E-01
  -4.50000  0.1557E+00  0.8366E-01  0.3829E-01  0.3366E-01
  -4.42857  0.1486E+00  0.7711E-01  0.3584E-01  0.3557E-01
  -4.35714  0.1625E+00  0.8233E-01  0.3967E-01  0.4050E-01
