  0.00000000   -8.22210070   0.00000
  0.01392282   -8.16458699   0.00300
  0.02784564   -7.99306611   0.01300
  0.04176845   -7.71127357   0.02900
  0.05569127   -7.32534364   0.05100
  0.06961409   -6.84464944   0.07700
  0.08353691   -6.28254268   0.10700
  0.09745973   -5.65803798   0.13800
  0.11138255   -4.99831445   0.16700
  0.12530536   -4.34152513   0.19000
  0.13922818   -3.73849356   0.20100
  0.15315100   -3.24644258   0.19300
  0.16707381   -2.90877592   0.16800
  0.18099663   -2.73140887   0.13300
  0.19491945   -2.68663630   0.09500
  0.20884227   -2.72589279   0.06100
  0.22276509   -2.80233956   0.03500
  0.23668790   -2.88087286   0.01500
  0.25061072   -2.93723605   0.00400
  0.26453354   -2.95752672   0.00000
  0.26453354   -2.95752672   0.00000
  0.27437846   -2.94616025   0.00100
  0.28422338   -2.91201231   0.00600
  0.29406830   -2.85505142   0.01300
  0.30391322   -2.77520091   0.02300
  0.31375814   -2.67236456   0.03500
  0.32360306   -2.57240969   0.01800
  0.33344798   -2.48982927   0.02400
  0.34329289   -2.43634731   0.03100
  0.35313781   -2.42905085   0.03700
  0.36298273   -2.47890729   0.04000
  0.37282765   -2.58463680   0.04000
  0.38267257   -2.73156156   0.03600
  0.39251749   -2.90085443   0.03000
  0.40236241   -3.07301288   0.02200
  0.41220733   -3.23112633   0.01500
  0.42205224   -3.36455367   0.00900
  0.43189716   -3.46482460   0.00400
  0.44174208   -3.52657418   0.00100
  0.45158700   -3.54760274   0.00000
  0.45158700   -3.54760274   0.00000
  0.45854841   -3.53690242   0.00100
  0.46550982   -3.50497837   0.00300
  0.47247123   -3.45237112   0.00700
  0.47943264   -3.37999533   0.01200
  0.48639404   -3.28915058   0.01800
  0.49335546   -3.18128295   0.02500
  0.50031686   -3.05905817   0.03400
  0.50727827   -2.92505506   0.04300
  0.51423968   -2.78161055   0.05300
  0.52120109   -2.63244266   0.06300
  0.52816250   -2.48168657   0.07400
  0.53512391   -2.33298521   0.08400
  0.54208532   -2.19107239   0.09400
  0.54904673   -2.05977492   0.10300
  0.55600814   -1.94527124   0.11100
  0.56296955   -1.85102252   0.11700
  0.56993095   -1.78113540   0.10100
  0.57689237   -1.75708076   0.11300
  0.58385377   -1.72234288   0.12600
  0.58385377   -1.72234288   0.12600
  0.59591128   -1.75622397   0.11300
  0.60796880   -1.77472301   0.09900
  0.62002631   -1.80220729   0.19400
  0.63208383   -2.03029049   0.20900
  0.64414134   -2.37334776   0.21700
  0.65619886   -2.81983747   0.21700
  0.66825637   -3.34520124   0.20900
  0.68031389   -3.92220809   0.19500
  0.69237140   -4.52329229   0.17600
  0.70442892   -5.12419233   0.15400
  0.71648642   -5.70471156   0.12900
  0.72854394   -6.24897691   0.10400
  0.74060145   -6.74382244   0.08000
  0.75265897   -7.17885958   0.05800
  0.76471648   -7.54576790   0.03800
  0.77677400   -7.83787931   0.02200
  0.78883151   -8.05011623   0.01000
  0.80088903   -8.17896206   0.00300
  0.81294654   -8.22210070   0.00000
  0.81294654   -8.22210070   0.00000
  0.82279146   -8.19333722   0.00100
  0.83263638   -8.10721116   0.00700
  0.84248130   -7.96485345   0.01500
  0.85232622   -7.76778927   0.02600
  0.86217114   -7.51858015   0.04000
  0.87201605   -7.22049468   0.05600
  0.88186097   -6.87817267   0.07300
  0.89170589   -6.49778108   0.09100
  0.90155081   -6.08774073   0.10800
  0.91139573   -5.65910347   0.12100
  0.92124065   -5.22713400   0.13000
  0.93108557   -4.81149242   0.12900
  0.94093048   -4.43552209   0.11700
  0.95077540   -4.12139573   0.09500
  0.96062032   -3.88279090   0.06600
  0.97046524   -3.71892557   0.03800
  0.98031016   -3.61781884   0.01700
  0.99015508   -3.56444443   0.00400
  1.00000000   -3.54760275   0.00000
  1.00000000   -1.52831710   0.00000
  0.99015508   -1.52025953   0.00000
  0.98031016   -1.49624184   0.00000
  0.97046524   -1.45676952   0.00000
  0.96062032   -1.40267870   0.00000
  0.95077540   -1.33493625   0.00000
  0.94093048   -1.25545581   0.00000
  0.93108557   -1.16578338   0.00000
  0.92124065   -1.06801834   0.00000
  0.91139573   -0.96456562   0.00000
  0.90155081   -0.85804785   0.00000
  0.89170589   -0.75128644   0.00000
  0.88186097   -0.64724821   0.00000
  0.87201605   -0.55321467   0.00000
  0.86217114   -0.46418925   0.00000
  0.85232622   -0.38668991   0.00000
  0.84248130   -0.32583074   0.00000
  0.83263638   -0.27953749   0.00000
  0.82279146   -0.25185029   0.00000
  0.81294654   -0.24222358   0.00000
  0.81294654   -0.24222358   0.00000
  0.80088903   -0.25268282   0.00000
  0.78883151   -0.28138311   0.00000
  0.77677400   -0.33799456   0.00100
  0.76471648   -0.41729129   0.00200
  0.75265897   -0.52470927   0.00400
  0.74060145   -0.65481432   0.00600
  0.72854394   -0.80219545   0.00900
  0.71648642   -0.95930750   0.01200
  0.70442892   -1.11797460   0.01700
  0.69237140   -1.27010041   0.02300
  0.68031389   -1.40896976   0.03100
  0.66825637   -1.52922602   0.03900
  0.65619886   -1.62904221   0.04900
  0.64414134   -1.70142701   0.06000
  0.63208383   -1.75021242   0.07300
  0.62002631   -1.77437259   0.08500
  0.60796880   -1.77472301   0.09900
  0.59591128   -1.75622397   0.11300
  0.58385377   -1.72234286   0.12600
  0.58385377   -1.72234287   0.12600
  0.57689237   -1.73695603   0.12500
  0.56993095   -1.78030298   0.12200
  0.56296955   -1.79760891   0.09000
  0.55600814   -1.80307265   0.07900
  0.54904673   -1.80037721   0.06900
  0.54208532   -1.79130891   0.06000
  0.53512391   -1.77543951   0.05100
  0.52816250   -1.75462359   0.04300
  0.52120109   -1.73002620   0.03500
  0.51423968   -1.70286403   0.02900
  0.50727827   -1.67435863   0.02300
  0.50031686   -1.64334940   0.01700
  0.49335546   -1.61609119   0.01300
  0.48639404   -1.59237716   0.00900
  0.47943264   -1.57053891   0.00600
  0.47247123   -1.55261425   0.00300
  0.46550982   -1.53929785   0.00100
  0.45854841   -1.53109414   0.00000
  0.45158700   -1.52831711   0.00000
  0.45158700   -1.52831709   0.00000
  0.44174208   -1.50910040   0.00000
  0.43189716   -1.45161386   0.00200
