  0.00000000   -9.61322397   0.00000
  0.01392282   -9.54424745   0.00000
  0.02784564   -9.33953901   0.00000
  0.04176845   -9.00613013   0.00100
  0.05569127   -8.55587751   0.00400
  0.06961409   -8.00569184   0.01100
  0.08353691   -7.37855817   0.02300
  0.09745973   -6.70473202   0.04400
  0.11138255   -6.02454337   0.08000
  0.12530536   -5.39182147   0.13700
  0.13922818   -4.87488185   0.22000
  0.15315100   -4.54584679   0.32600
  0.16707381   -4.44980154   0.44200
  0.18099663   -4.70095166   0.73100
  0.19491945   -5.08967303   0.73300
  0.20884227   -5.41089145   0.73500
  0.22276509   -5.66251491   0.73700
  0.23668790   -5.84317678   0.73900
  0.25061072   -5.95193870   0.74000
  0.26453354   -5.98825596   0.74000
  0.26453354   -5.98825596   0.74000
  0.27437846   -5.96736015   0.74000
  0.28422338   -5.90549268   0.73800
  0.29406830   -5.80521071   0.73500
  0.30391322   -5.67120446   0.73000
  0.31375814   -5.51105793   0.72400
  0.32360306   -5.33632669   0.71500
  0.33344798   -5.16452054   0.70400
  0.34329289   -5.01969739   0.68800
  0.35313781   -4.93180187   0.66800
  0.36298273   -4.92882487   0.64400
  0.37282765   -5.02202084   0.62000
  0.38267257   -5.19747237   0.60100
  0.39251749   -5.42326705   0.58600
  0.40236241   -5.66431962   0.57700
  0.41220733   -5.89197282   0.57200
  0.42205224   -6.08595233   0.56900
  0.43189716   -6.23265450   0.56700
  0.44174208   -6.32368048   0.56600
  0.45158700   -6.35467819   0.56600
  0.45158700   -6.35467819   0.56600
  0.45854841   -6.33677718   0.56600
  0.46550982   -6.28328019   0.56600
  0.47247123   -6.19481996   0.56600
  0.47943264   -6.07247436   0.56600
  0.48639404   -5.91779313   0.56600
  0.49335546   -5.73282762   0.56600
  0.50031686   -5.52025165   0.56700
  0.50727827   -5.28332644   0.56800
  0.51423968   -5.02600067   0.56900
  0.52120109   -4.75252409   0.57200
  0.52816250   -4.46993789   0.57500
  0.53512391   -4.18457433   0.58000
  0.54208532   -3.90459677   0.58500
  0.54904673   -3.63944979   0.59100
  0.55600814   -3.39972753   0.59800
  0.56296955   -3.28649293   0.67900
