  -9.00000  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  -8.93000  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  -8.86000  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  -8.79000  0.3469E-27  0.3393E-27  0.0000E+00  0.0000E+00
  -8.72000  0.1091E-22  0.1068E-22  0.2186E-24  0.0000E+00
  -8.65000  0.1288E-18  0.1260E-18  0.2581E-20  0.0000E+00
  -8.58000  0.5710E-15  0.5586E-15  0.1144E-16  0.0000E+00
  -8.51000  0.9496E-12  0.9290E-12  0.1902E-13  0.0000E+00
  -8.44000  0.5928E-09  0.5799E-09  0.1187E-10  0.0000E+00
  -8.37000  0.1389E-06  0.1359E-06  0.2782E-08  0.1567E-28
  -8.30000  0.1221E-04  0.1194E-04  0.2446E-06  0.3989E-24
  -8.23000  0.4029E-03  0.3942E-03  0.8072E-05  0.3813E-20
  -8.16000  0.4990E-02  0.4882E-02  0.9997E-04  0.1368E-16
  -8.09000  0.2319E-01  0.2269E-01  0.4647E-03  0.1841E-13
  -8.02000  0.4046E-01  0.3958E-01  0.8106E-03  0.9303E-11
  -7.95000  0.2649E-01  0.2592E-01  0.5308E-03  0.1764E-08
  -7.88000  0.6548E-02  0.6404E-02  0.1326E-03  0.1255E-06
  -7.81000  0.1606E-02  0.1531E-02  0.7071E-04  0.3354E-05
  -7.74000  0.1011E-01  0.9484E-02  0.5887E-03  0.3362E-04
  -7.67000  0.3795E-01  0.3561E-01  0.2214E-02  0.1265E-03
  -7.60000  0.5358E-01  0.5028E-01  0.3126E-02  0.1786E-03
  -7.53000  0.2841E-01  0.2666E-01  0.1657E-02  0.9474E-04
  -7.46000  0.6082E-02  0.5689E-02  0.3698E-03  0.2243E-04
  -7.39000  0.8441E-02  0.7601E-02  0.7718E-03  0.6812E-04
  -7.32000  0.5576E-01  0.5010E-01  0.5196E-02  0.4639E-03
  -7.25000  0.1455E+00  0.1307E+00  0.1356E-01  0.1210E-02
  -7.18000  0.1425E+00  0.1280E+00  0.1327E-01  0.1185E-02
  -7.11000  0.5236E-01  0.4705E-01  0.4879E-02  0.4356E-03
  -7.04000  0.7223E-02  0.6490E-02  0.6730E-03  0.6009E-04
