 -11.00000  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -10.94000  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -10.88000  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -10.82000  0.1416E-28  0.1414E-28  0.0000E+00  0.0000E+00
 -10.76000  0.1092E-24  0.1090E-24  0.1582E-27  0.0000E+00
 -10.70000  0.4096E-21  0.4090E-21  0.5943E-24  0.0000E+00
 -10.64000  0.7484E-18  0.7473E-18  0.1089E-20  0.0000E+00
 -10.58000  0.6662E-15  0.6652E-15  0.9746E-18  0.2544E-27
 -10.52000  0.2892E-12  0.2888E-12  0.4278E-15  0.9178E-24
 -10.46000  0.6136E-10  0.6126E-10  0.9278E-13  0.1613E-20
 -10.40000  0.6385E-08  0.6375E-08  0.1008E-10  0.1383E-17
 -10.34000  0.3285E-06  0.3280E-06  0.5618E-09  0.5794E-15
 -10.28000  0.8482E-05  0.8466E-05  0.1666E-07  0.1192E-12
 -10.22000  0.1128E-03  0.1126E-03  0.2746E-06  0.1212E-10
 -10.16000  0.8074E-03  0.8048E-03  0.2617E-05  0.6192E-09
 -10.10000  0.3298E-02  0.3283E-02  0.1491E-04  0.1626E-07
 -10.04000  0.8297E-02  0.8243E-02  0.5358E-04  0.2273E-06
  -9.98000  0.1432E-01  0.1419E-01  0.1343E-03  0.1754E-05
  -9.92000  0.1980E-01  0.1953E-01  0.2635E-03  0.7727E-05
  -9.86000  0.2450E-01  0.2406E-01  0.4260E-03  0.2042E-04
  -9.80000  0.2758E-01  0.2695E-01  0.5921E-03  0.3766E-04
  -9.74000  0.3074E-01  0.2987E-01  0.8080E-03  0.6263E-04
  -9.68000  0.3551E-01  0.3432E-01  0.1088E-02  0.9842E-04
  -9.62000  0.3760E-01  0.3618E-01  0.1297E-02  0.1335E-03
  -9.56000  0.3850E-01  0.3681E-01  0.1512E-02  0.1755E-03
  -9.50000  0.4255E-01  0.4043E-01  0.1873E-02  0.2392E-03
  -9.44000  0.4680E-01  0.4421E-01  0.2253E-02  0.3195E-03
  -9.38000  0.4973E-01  0.4670E-01  0.2596E-02  0.4232E-03
  -9.32000  0.5048E-01  0.4712E-01  0.2831E-02  0.5274E-03
  -9.26000  0.4980E-01  0.4616E-01  0.3022E-02  0.6293E-03
