  0.00000000   -8.42151647   0.61000
  0.01392282   -8.36423770   0.61000
  0.02784564   -8.19367449   0.61100
  0.04176845   -7.91416831   0.61200
  0.05569127   -7.53337827   0.61300
  0.06961409   -7.06355797   0.61600
  0.08353691   -6.52341685   0.62100
  0.09745973   -5.94166639   0.63000
  0.11138255   -5.36148995   0.64700
  0.12530536   -4.84183832   0.67500
  0.13922818   -4.44669574   0.71300
  0.15315100   -4.21356280   0.75500
  0.16707381   -4.13496652   0.79100
  0.18099663   -4.16899348   0.81700
  0.19491945   -4.27576863   0.83400
  0.20884227   -4.41307640   0.84400
  0.22276509   -4.54846024   0.85000
  0.23668790   -4.66112953   0.85800
  0.25061072   -4.73413101   0.85700
  0.26453354   -4.75864119   0.85600
  0.26453354   -4.75864119   0.85600
  0.27437846   -4.74629324   0.85600
  0.28422338   -4.70986778   0.85600
  0.29406830   -4.65131786   0.85700
  0.30391322   -4.57404725   0.85700
  0.31375814   -4.48323413   0.85800
  0.32360306   -4.38598819   0.85800
  0.33344798   -4.29274251   0.85800
  0.34329289   -4.21570345   0.85700
  0.35313781   -4.16904756   0.85600
  0.36298273   -4.16513232   0.85400
  0.37282765   -4.20956072   0.85100
  0.38267257   -4.29558427   0.84900
  0.39251749   -4.41098964   0.84600
  0.40236241   -4.53889388   0.84400
  0.41220733   -4.66159378   0.84300
  0.42205224   -4.76840580   0.84100
  0.43189716   -4.85016274   0.84000
  0.44174208   -4.90037760   0.84000
  0.45158700   -4.91782606   0.84000
  0.45158700   -4.91782606   0.84000
  0.45854841   -4.90812699   0.84000
  0.46550982   -4.87919941   0.84000
  0.47247123   -4.83156374   0.84100
  0.47943264   -4.76609875   0.84300
  0.48639404   -4.68404731   0.84400
  0.49335546   -4.58656817   0.84700
  0.50031686   -4.47663927   0.84900
  0.50727827   -4.35664610   0.85200
  0.51423968   -4.22830475   0.85500
  0.52120109   -4.09521910   0.85900
  0.52816250   -3.96130152   0.86200
  0.53512391   -3.82943189   0.86600
  0.54208532   -3.70393688   0.87000
  0.54904673   -3.58746997   0.87300
  0.55600814   -3.48671186   0.87600
  0.56296955   -3.44715722   0.89700
  0.56993095   -3.40272919   0.89200
  0.57689237   -3.35209111   0.88800
  0.58385377   -3.29060852   0.88300
  0.58385377   -3.29060852   0.88300
  0.59591128   -3.35367398   0.88800
  0.60796880   -3.40570710   0.89200
  0.62002631   -3.44224887   0.89700
  0.63208383   -3.45642989   0.90200
  0.64414134   -3.44756992   0.90700
  0.65619886   -3.60158180   0.75000
  0.66825637   -3.96748019   0.71700
  0.68031389   -4.41285784   0.68800
  0.69237140   -4.91394324   0.66300
  0.70442892   -5.44390724   0.64500
  0.71648642   -5.97680934   0.63200
  0.72854394   -6.49044559   0.62400
  0.74060145   -6.96638443   0.61800
  0.75265897   -7.39026079   0.61500
  0.76471648   -7.75091851   0.61300
  0.77677400   -8.03973907   0.61100
  0.78883151   -8.25040394   0.61100
  0.80088903   -8.37855303   0.61000
  0.81294654   -8.42151647   0.61000
  0.81294654   -8.42151647   0.61000
  0.82279146   -8.39286759   0.61000
  0.83263638   -8.30716685   0.61000
  0.84248130   -8.16570181   0.61100
  0.85232622   -7.97039086   0.61200
  0.86217114   -7.72448271   0.61300
  0.87201605   -7.43245153   0.61500
  0.88186097   -7.10100559   0.61800
  0.89170589   -6.73980685   0.62400
  0.90155081   -6.36305070   0.63400
  0.91139573   -5.99077918   0.65000
  0.92124065   -5.64943039   0.67500
  0.93108557   -5.36711469   0.70800
  0.94093048   -5.16250298   0.74500
  0.95077540   -5.03378189   0.77800
  0.96062032   -4.96446017   0.80400
  0.97046524   -4.93279966   0.82100
  0.98031016   -4.92156586   0.83200
  0.99015508   -4.91899161   0.83800
  1.00000000   -4.91782606   0.84000
  1.00000000   -3.45896768   0.94300
  0.99015508   -3.45219242   0.94300
  0.98031016   -3.43200305   0.94300
